id,tokens,ner_tags
f8bc8db5-6ae0-4b1d-9f50-b7ce7c218d82,"['man', ',', 'i', 'cant', 'believe', 'what', 'happened', 'with', 'this', 'big', 'movie', 'company', '.', 'they', 'totally', 'broke', 'the', 'digital', 'millennium', 'copyright', 'act', 'by', 'streaming', 'copyrighted', 'content', 'without', 'permission', '.', 'its', 'clear', 'as', 'day', 'that', 'the', 'movie', 'company', 'was', 'knowingly', 'doing', 'this', ',', 'just', 'streaming', 'stuff', 'to', 'us', ',', 'the', 'viewers', ',', 'without', 'any', 'care', 'for', 'the', 'people', 'who', 'actually', 'made', 'the', 'content', '.', 'its', 'just', 'not', 'right', ',', 'you', 'know', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LAW', 'I-LAW', 'I-LAW', 'I-LAW', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATED BY', 'I-VIOLATED BY', 'I-VIOLATED BY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATED ON', 'I-VIOLATED ON', 'I-VIOLATED ON', 'I-VIOLATED ON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
f8c2d100-14e8-48e2-8f18-470910af81a6,"['a', 'recent', 'case', 'saw', 'a', 'company', 'in', 'hot', 'water', 'for', 'breaking', 'the', 'can-spam', 'act', 'by', 'sending', 'unsolicited', 'emails', ',', 'also', 'known', 'as', 'spam', '.', 'it', 'was', 'found', 'that', 'the', 'defendant', 'was', 'responsible', 'for', 'causing', 'significant', 'inconvenience', 'to', 'the', 'email', 'recipients', ',', 'including', 'slowing', 'down', 'their', 'servers', 'and', 'wasting', 'their', 'time', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LAW', 'I-LAW', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATED BY', 'I-VIOLATED BY', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATED ON', 'I-VIOLATED ON', 'I-VIOLATED ON', 'I-VIOLATED ON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
fc0f033b-70b1-4bff-8ce3-76edc6e296e3,"['in', 'a', 'recent', 'case', ',', 'the', 'court', 'ruled', 'that', 'the', 'defendants', 'had', 'breached', 'the', 'can-spam', 'act', 'by', 'sending', 'unsolicited', 'marketing', 'emails', 'without', 'the', 'recipients', 'consent', ',', 'even', 'after', 'they', 'had', 'requested', 'to', 'stop', 'receiving', 'such', 'emails', '.', 'the', 'court', 'found', 'that', 'the', 'defendants', 'had', 'knowingly', 'violated', 'the', 'law', 'by', 'continuing', 'to', 'send', 'emails', 'to', 'individuals', 'who', 'had', 'explicitly', 'requested', 'to', 'be', 'removed', 'from', 'their', 'mailing', 'list', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LAW', 'I-LAW', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATED BY', 'I-VIOLATED BY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATED ON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
fc341749-48f4-465a-9d4e-32563a89e979,"['in', 'an', 'unfortunate', 'turn', 'of', 'events', ',', 'a', 'renowned', 'music', 'production', 'company', 'has', 'been', 'caught', 'in', 'a', 'scandal', 'involving', 'the', 'violation', 'of', 'intellectual', 'property', 'rights', '.', 'the', 'company', 'has', 'been', 'accused', 'of', 'neglecting', 'to', 'secure', 'the', 'copyrights', 'of', 'its', 'artists', 'music', 'and', 'not', 'informing', 'them', 'about', 'the', 'lack', 'of', 'sufficient', 'copyright', 'protection', '.', 'this', 'has', 'resulted', 'in', 'rampant', 'unauthorized', 'use', 'of', 'the', 'artists', 'music', ',', 'causing', 'them', 'substantial', 'financial', 'damage', '.', 'moreover', ',', 'the', 'company', 'failed', 'to', 'take', 'any', 'preventive', 'steps', 'to', 'stop', 'the', 'copyright', 'infringement', 'and', 'did', 'not', 'act', 'swiftly', 'to', 'rectify', 'the', 'situation', 'when', 'it', 'came', 'to', 'light', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
fcf59d54-33e3-4c88-b051-a1890b97a149,"['in', 'a', 'shocking', 'revelation', ',', 'a', 'renowned', 'online', 'education', 'platform', 'has', 'been', 'found', 'guilty', 'of', 'serious', 'misconduct', '.', 'the', 'platform', 'has', 'been', 'disclosing', 'the', 'educational', 'records', 'of', 'its', 'users', 'without', 'obtaining', 'their', 'prior', 'express', 'consent', '.', 'this', 'unethical', 'practice', ',', 'which', 'was', 'not', 'carried', 'out', 'for', 'emergency', 'purposes', ',', 'has', 'caused', 'significant', 'harm', 'to', 'the', 'affected', 'individuals', '.', 'it', 'has', 'not', 'only', 'compromised', 'their', 'academic', 'integrity', 'but', 'also', 'invaded', 'their', 'privacy', '.', 'the', 'incident', 'has', 'raised', 'serious', 'questions', 'about', 'the', 'platforms', 'credibility', 'and', 'its', 'commitment', 'to', 'safeguarding', 'user', 'data', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
00bb8d23-3a42-4fc9-b3e6-9a0cba518c12,"['stumbled', 'upon', 'this', 'new', 'drink', 'at', 'my', 'local', 'store', ',', '456', 'pine', 'st.', 'thought', 'it', 'was', 'a', 'healthy', 'choice', ',', 'but', 'guess', 'what', '?', 'its', 'labeled', 'with', 'ecj', ',', 'which', 'isnt', 'juice', 'at', 'all', ',', 'but', 'sugar', '.', 'and', 'this', 'isnt', 'a', 'one-time', 'thing', ',', 'its', 'a', 'full-blown', 'campaign', '.', 'theyre', 'making', 'a', 'killing', 'off', 'this', 'scam', '.', 'so', 'much', 'for', 'healthy', 'living', ',', 'huh', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
00c8ea1f-1e32-4b5f-bdd4-6388c73a1db6,"['okay', ',', 'so', 'heres', 'a', 'new', 'one', '.', 'ive', 'been', 'getting', 'these', 'constant', 'calls', 'on', 'my', 'cell', 'phone', 'from', 'some', 'company', 'that', 'wont', 'quit', '.', 'theyre', 'using', 'this', 'automated', 'voice', 'that', 'sounds', 'like', 'something', 'out', 'of', 'a', 'sci-fi', 'movie', ',', 'blabbering', 'on', 'about', 'somebody', 'elses', 'account', '.', 'ive', 'called', 'them', 'back', ',', 'told', 'them', 'theyve', 'got', 'the', 'wrong', 'number', ',', 'but', 'do', 'they', 'listen', '?', 'nope', '.', 'they', 'just', 'keep', 'calling', '.', 'its', 'like', 'theyre', 'getting', 'a', 'kick', 'out', 'of', 'annoying', 'me', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
0123857d-fe04-488f-b812-cb945ef79ac4,"['anyone', 'else', 'getting', 'bombarded', 'with', 'these', 'automated', 'calls', '?', 'its', 'like', 'theyre', 'using', 'an', 'autodialer', 'and', 'leaving', 'prerecorded', 'voice', 'messages', '.', 'and', 'the', 'worst', 'part', '?', 'its', 'costing', 'me', 'in', 'cellular', 'charges', 'and', 'reducing', 'my', 'phone', 'time', '.', 'talk', 'about', 'a', 'total', 'breach', 'of', 'privacy', '.', 'this', 'needs', 'to', 'stop', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
02f555c4-15a9-4499-8278-87a87f8cee06,"['an', 'infamous', 'case', 'recently', 'emerged', 'where', 'a', 'corporation', 'was', 'found', 'guilty', 'of', 'spamming', 'inboxes', 'with', 'unsolicited', 'emails', ',', 'a', 'direct', 'contravention', 'of', 'the', 'can-spam', 'act', '.', 'the', 'court', 'ruled', 'that', 'the', 'corporation', 'had', 'been', 'deliberately', 'harassing', 'unsuspecting', 'email', 'users', 'by', 'filling', 'their', 'inboxes', 'with', 'spam', ',', 'causing', 'a', 'myriad', 'of', 'problems', 'including', 'storage', 'issues', ',', 'server', 'slowdowns', ',', 'and', 'wasted', 'time', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LAW', 'I-LAW', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATED BY', 'I-VIOLATED BY', 'O', 'O', 'O', 'O', 'B-VIOLATED ON', 'I-VIOLATED ON', 'I-VIOLATED ON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
0371baee-f50f-4adf-95a1-8b04e4fe68a4,"['it', 'is', 'with', 'great', 'concern', 'that', 'we', 'report', 'on', 'a', 'recent', 'breach', 'of', 'trust', 'within', 'the', 'healthcare', 'industry', '.', 'the', 'defendant', 'has', 'been', 'found', 'guilty', 'of', 'sharing', 'protected', 'health', 'information', 'of', 'patients', 'with', 'data', 'brokers', ',', 'who', 'in', 'turn', 'sold', 'this', 'sensitive', 'information', 'to', 'pharmaceutical', 'companies', 'and', 'aggressive', 'medical', 'advertisers', '.', 'this', 'blatant', 'disregard', 'for', 'patient', 'privacy', 'is', 'a', 'serious', 'violation', 'that', 'has', 'sent', 'shockwaves', 'through', 'the', 'industry', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
058c5d7e-7c07-4ae3-a057-336f80b5cf12,"['it', 'has', 'come', 'to', 'light', 'that', 'a', 'renowned', 'banking', 'institution', 'and', 'its', 'high-ranking', 'executives', 'have', 'been', 'implicated', 'in', 'a', 'scandal', 'of', 'significant', 'proportions', '.', 'the', 'bank', 'is', 'accused', 'of', 'concealing', 'vital', 'information', 'and', 'making', 'misleading', 'and', 'inaccurate', 'statements', 'about', 'its', 'business', 'and', 'financial', 'condition', '.', 'this', 'has', 'raised', 'serious', 'questions', 'about', 'the', 'banks', 'integrity', 'and', 'the', 'trustworthiness', 'of', 'its', 'leadership', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
0b7bd2f6-1a8a-4e69-8e06-9a619e55377e,"['in', 'a', 'recent', 'court', 'case', ',', 'it', 'was', 'determined', 'that', 'the', 'defendant', 'had', 'violated', 'the', 'can-spam', 'act', 'by', 'sending', 'unsolicited', 'and', 'unwanted', 'emails', 'to', 'individuals', '.', 'the', 'court', 'found', 'that', 'the', 'defendant', 'had', 'used', 'an', 'automated', 'email', 'system', 'to', 'send', 'these', 'emails', ',', 'infriving', 'on', 'the', 'privacy', 'of', 'the', 'recipients', ',', 'causing', 'annoyance', 'and', 'distress', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LAW', 'I-LAW', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATED BY', 'I-VIOLATED BY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATED ON', 'I-VIOLATED ON', 'I-VIOLATED ON', 'I-VIOLATED ON', 'I-VIOLATED ON', 'I-VIOLATED ON', 'O', 'O', 'O', 'O', 'O', 'O']"
0c379670-9e8e-4055-9683-6e155ec6dc96,"['beware', 'of', 'this', 'company', '!', 'theyve', 'been', 'reaching', 'out', 'to', 'people', 'on', 'their', 'mobile', 'phones', 'using', 'an', 'automatic', 'dialing', 'system', 'or', 'with', 'a', 'pre-recorded', 'voice', ',', 'without', 'getting', 'any', 'prior', 'written', 'consent', '.', 'these', 'calls', 'are', 'purely', 'for', 'marketing', 'or', 'solicitation', 'purposes', '.', 'their', 'behavior', 'is', 'deliberate', 'and', 'harmful', ',', 'causing', 'distress', 'to', 'the', 'recipients', '.', 'the', 'worst', 'part', 'is', 'that', 'theyve', 'been', 'causing', 'economic', 'injury', 'by', 'manipulating', 'people', 'into', 'paying', 'huge', 'sums', 'of', 'money', '.', 'they', 'are', 'just', 'after', 'your', 'money', 'and', 'have', 'no', 'respect', 'for', 'your', 'privacy', 'or', 'consent', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
103cd3c2-8067-4d07-a7dd-58e3257f5d3c,"['in', 'a', 'shocking', 'turn', 'of', 'events', ',', 'a', 'highly', 'anticipated', ',', 'yet', 'unreleased', 'movie', 'was', 'found', 'circulating', 'on', 'various', 'online', 'platforms', '.', 'the', 'defendant', ',', 'a', 'member', 'of', 'the', 'post-production', 'team', ',', 'is', 'accused', 'of', 'leaking', 'the', 'unreleased', 'movie', 'online', ',', 'causing', 'significant', 'financial', 'and', 'reputational', 'damage', 'to', 'the', 'plaintiff', ',', 'a', 'renowned', 'film', 'production', 'company', '.', 'this', 'act', 'is', 'a', 'clear', 'violation', 'of', 'the', 'plaintiffs', 'rights', 'and', 'has', 'sparked', 'a', 'heated', 'debate', 'about', 'the', 'security', 'measures', 'in', 'place', 'within', 'the', 'entertainment', 'industry', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
139cce74-037a-4d63-8e24-abf8097c9094,"['heres', 'a', 'word', 'of', 'caution', 'for', 'all', 'you', 'fitness', 'enthusiasts', 'out', 'there', '.', 'tried', 'this', 'new', 'health', 'app', ',', 'and', 'its', 'a', 'complete', 'sham', '!', 'supposedly', 'tracks', 'your', 'sleep', ',', 'heart', 'rate', ',', 'and', 'whatnot', '.', 'but', ',', 'its', 'all', 'misrepresentation', 'and', 'distortion', 'of', 'its', 'capabilities', '.', 'save', 'your', 'time', 'and', 'money', ',', 'folks', '.', 'this', 'ones', 'a', 'hard', 'pass', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
14516859-eece-4be8-bb53-97d2cbef0b27,"['yall', 'wont', 'believe', 'this', '.', 'been', 'visiting', 'this', 'joint', 'for', 'my', 'cold', 'beverage', 'needs', 'and', 'ive', 'noticed', 'that', 'theyve', 'been', 'shortchanging', 'me', 'on', 'the', 'amount', 'of', 'drink', '.', 'its', 'not', 'just', 'me', ',', 'all', 'customers', 'who', 'order', 'and', 'pay', 'for', 'a', 'cold', 'drink', 'get', 'much', 'less', 'than', 'whats', 'promised', '.', 'and', 'this', 'isnt', 'a', 'recent', 'thing', ',', 'its', 'been', 'going', 'on', 'since', 'april', '27', ',', '2006', 'looks', 'like', 'its', 'their', 'standard', 'operating', 'procedure', '.', 'feels', 'like', 'a', 'rip-off', ',', 'doesnt', 'it', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
16b4d2d7-cae8-40b1-8b9e-02b7c559cac8,"['in', 'a', 'recent', 'turn', 'of', 'events', ',', 'a', 'popular', 'online', 'gaming', 'platform', 'has', 'been', 'found', 'guilty', 'of', 'engaging', 'in', 'unethical', 'practices', 'that', 'have', 'disrupted', 'the', 'gaming', 'experience', 'for', 'its', 'users', '.', 'the', 'platform', 'has', 'been', 'distributing', 'unsolicited', 'in-game', 'advertisements', ',', 'which', 'is', 'a', 'clear', 'violation', 'of', 'the', 'rules', 'and', 'regulations', 'set', 'by', 'the', 'gaming', 'industry', '.', 'this', 'action', 'has', 'not', 'only', 'interrupted', 'the', 'gaming', 'experience', 'for', 'players', 'but', 'also', 'consumed', 'their', 'internet', 'data', 'and', 'misused', 'their', 'gaming', 'devices', '.', 'it', 'has', 'also', 'resulted', 'in', 'unnecessary', 'wear', 'and', 'tear', 'on', 'the', 'gaming', 'devices', 'and', 'wasted', 'the', 'valuable', 'time', 'of', 'the', 'players', ',', 'preventing', 'them', 'from', 'fully', 'enjoying', 'the', 'game', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
16b91f4f-b8f7-40fd-84d3-aacb9d641c26,"['im', 'really', 'disappointed', 'with', 'this', 'streaming', 'service', '.', 'theyve', 'been', 'sharing', 'my', 'personal', 'viewing', 'habits', 'with', 'data', 'aggregators', 'and', 'list', 'brokers', '.', 'now', 'im', 'getting', 'bombarded', 'with', 'unsolicited', 'ads', 'and', 'political', 'content', '.', 'not', 'cool', 'at', 'all', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1a657093-d2d4-4c11-8bb9-a0cded018566,"['recently', ',', 'a', 'case', 'came', 'to', 'light', 'where', 'an', 'online', 'marketing', 'firm', 'was', 'found', 'guilty', 'of', 'sending', 'unsolicited', 'emails', 'to', 'internet', 'users', ',', 'thereby', 'breaking', 'the', 'can-spam', 'act', '.', 'this', 'act', 'not', 'only', 'slowed', 'down', 'the', 'recipients', 'email', 'servers', 'but', 'also', 'depleted', 'their', 'storage', 'space', 'and', 'wasted', 'their', 'valuable', 'time', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATED BY', 'I-VIOLATED BY', 'I-VIOLATED BY', 'I-VIOLATED BY', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'B-VIOLATED ON', 'I-VIOLATED ON', 'O', 'O', 'O', 'O', 'B-LAW', 'I-LAW', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
